,img,bank,card_name,card_type,required_income,required_applicant,reward_points,reward_category,each_spending
177,https://ringgitplus.com/img/card-400/5c874371f50752ac33dae6bb/maybank-islamic-world-mastercard-ikhwan.jpg,maybank,maybank_islamic_world_mastercard_ikhwan,mastercard,8333.33,Anybody,5.0,on all overseas retail transaction,1
178,https://ringgitplus.com/img/card-400/5c874371f50752ac33dae6bb/maybank-islamic-world-mastercard-ikhwan.jpg,maybank,maybank_islamic_world_mastercard_ikhwan,mastercard,8333.33,Anybody,1.0,"on utilities, petrol, education, ezypay and insurance transactions",1
179,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000f7/maybank-2-platinum-cards.jpg,maybank,maybank_2_platinum_cards,,5000.0,Anybody,5.0,on all retail with maybank 2 american express card (weekdays),1
180,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000f7/maybank-2-platinum-cards.jpg,maybank,maybank_2_platinum_cards,,5000.0,Anybody,1.0,on local or overseas spend with maybank 2 mastercard or visa,1
181,https://ringgitplus.com/img/card-400/51ab5e7dba98fe5611000020/maybank-manchester-united-visa-infinite.jpg,maybank,maybank_manchester_united_visa_infinite,visa,8333.33,Anybody,10.0,at united direct online megastore and outlet,1
182,https://ringgitplus.com/img/card-400/51ab5e7dba98fe5611000020/maybank-manchester-united-visa-infinite.jpg,maybank,maybank_manchester_united_visa_infinite,visa,8333.33,Anybody,5.0,on groceries,1
183,https://ringgitplus.com/img/card-400/51ab5e7dba98fe5611000020/maybank-manchester-united-visa-infinite.jpg,maybank,maybank_manchester_united_visa_infinite,visa,8333.33,Anybody,2.0,on all local retail,1
184,https://ringgitplus.com/img/card-400/51ab5e7dba98fe5611000020/maybank-manchester-united-visa-infinite.jpg,maybank,maybank_manchester_united_visa_infinite,visa,8333.33,Anybody,1.0,"on utilities, petrol, education, ezypay and insurance transactions",1
185,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000fb/singapore-airlines-krisflyer-american-express-gold.jpg,maybank,singapore_airlines_krisflyer_american_express_gold,american,4000.0,Anybody,2.0,on online ticket purchases at singapore airlines,2
186,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000fb/singapore-airlines-krisflyer-american-express-gold.jpg,maybank,singapore_airlines_krisflyer_american_express_gold,american,4000.0,Anybody,1.0,on all retail (except for government bodies and utilities),2
187,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e4/maybank-manchester-united-visa-card.jpg,maybank,maybank_manchester_united_visa_card,visa,2500.0,Anybody,10.0,at united direct online megastore and outlet,1
188,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e4/maybank-manchester-united-visa-card.jpg,maybank,maybank_manchester_united_visa_card,visa,2500.0,Anybody,5.0,on groceries,1
189,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e4/maybank-manchester-united-visa-card.jpg,maybank,maybank_manchester_united_visa_card,visa,2500.0,Anybody,1.0,"on education, utilities, insurance and 0% ezypay",1
190,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000eb/maybank-visa-infinite.jpg,maybank,maybank_visa_infinite,visa,8333.33,Anybody,5.0,on all overseas retail,1
191,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000eb/maybank-visa-infinite.jpg,maybank,maybank_visa_infinite,visa,8333.33,Anybody,2.0,on all local retail,1
192,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000eb/maybank-visa-infinite.jpg,maybank,maybank_visa_infinite,visa,8333.33,Anybody,1.0,"on petrol, utilities, education, insurance and ezypay instalment",1
193,https://ringgitplus.com/img/card-400/53327be0dc39712b6c00000c/maybank-2-cards-premier.jpg,maybank,maybank_2_cards_premier,,8333.33,Anybody,5.0,on all local and overseas spending with maybank 2 cards reserve american express card,1
194,https://ringgitplus.com/img/card-400/53327be0dc39712b6c00000c/maybank-2-cards-premier.jpg,maybank,maybank_2_cards_premier,,8333.33,Anybody,1.0,"on utilities, education, insurance and ezypay instalment with maybank 2 cards reserve american express card",1
195,https://ringgitplus.com/img/card-400/519489e2193821ed4a000100/maybank-american-express-platinum.jpg,maybank,maybank_american_express_platinum,american,5000.0,Anybody,5.0,"on groceries, selected cinemas, participating bookstores and telecommunication charges",1
196,https://ringgitplus.com/img/card-400/519489e2193821ed4a000100/maybank-american-express-platinum.jpg,maybank,maybank_american_express_platinum,american,5000.0,Anybody,2.0,on all local and overseas retail spends,1
197,https://ringgitplus.com/img/card-400/519489e2193821ed4a000100/maybank-american-express-platinum.jpg,maybank,maybank_american_express_platinum,american,5000.0,Anybody,1.0,"on petrol, utilities, education, insurance and ezypay instalment",1
198,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e6/petronas-maybank-visa-gold.jpg,maybank,petronas_maybank_visa_gold,visa,2500.0,Anybody,8.0,on groceries every weekend,1
199,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e6/petronas-maybank-visa-gold.jpg,maybank,petronas_maybank_visa_gold,visa,2500.0,Anybody,5.0,on weekdays at petronas,1
200,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e6/petronas-maybank-visa-gold.jpg,maybank,petronas_maybank_visa_gold,visa,2500.0,Anybody,1.0,"on education, insurance, utilites, 0% ezypay",1
201,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000ec/maybank-world-mastercard.jpg,maybank,maybank_world_mastercard,mastercard,8333.33,Anybody,5.0,on all overseas retail expenses,1
202,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000ec/maybank-world-mastercard.jpg,maybank,maybank_world_mastercard,mastercard,8333.33,Anybody,5.0,on all local retail expenses,2
203,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e7/maybank-islamic-petronas-ikhwan-visa-gold-card-i.jpg,maybank,maybank_islamic_petronas_ikhwan_visa_gold_card_i,visa,2500.0,Anybody,1.0,"on education, utilities, insurance and 0% ezypay",1
204,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000ea/maybank-islamic-ikhwan-visa-infinite-card-i.jpg,maybank,maybank_islamic_ikhwan_visa_infinite_card_i,visa,8333.33,Anybody,5.0,on all overseas retail,1
205,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000ea/maybank-islamic-ikhwan-visa-infinite-card-i.jpg,maybank,maybank_islamic_ikhwan_visa_infinite_card_i,visa,8333.33,Anybody,2.0,on all local retail,1
206,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000ea/maybank-islamic-ikhwan-visa-infinite-card-i.jpg,maybank,maybank_islamic_ikhwan_visa_infinite_card_i,visa,8333.33,Anybody,1.0,"on petrol, utilities, education, insurance and ezypay instalment",1
207,https://ringgitplus.com/img/card-400/54feb7d0fd1ef36571cfff76/maybank-islamic-mastercard-ikhwan-gold-card-i.jpg,maybank,maybank_islamic_mastercard_ikhwan_gold_card_i,mastercard,2500.0,Anybody,1.0,on 0% ezypay,1
208,https://ringgitplus.com/img/card-400/54feb188bc1ea1de43cbd9eb/maybank-islamic-mastercard-ikhwan-platinum-card-i.jpg,maybank,maybank_islamic_mastercard_ikhwan_platinum_card_i,mastercard,5000.0,Anybody,1.0,on 0% eazypay,1
209,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000ff/maybank-islamic-ikhwan-american-express-platinum-card-i.jpg,maybank,maybank_islamic_ikhwan_american_express_platinum_card_i,american,5000.0,Anybody,2.0,on all retail,1
210,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000ff/maybank-islamic-ikhwan-american-express-platinum-card-i.jpg,maybank,maybank_islamic_ikhwan_american_express_platinum_card_i,american,5000.0,Anybody,1.0,"on petrol, utilities, education, insurance and ezypay instalment",1
211,https://ringgitplus.com/img/card-400/58e1b9f94069a6115d57cc53/public-bank-quantum-visa.jpg,public_bank,public_bank_quantum_visa,visa,3000.0,Anybody,1.0,local retail transactions,1
212,https://ringgitplus.com/img/card-400/58e1b9f94069a6115d57cc53/public-bank-quantum-visa.jpg,public_bank,public_bank_quantum_visa,visa,3000.0,Anybody,2.0,overseas retail transactions,1
213,https://ringgitplus.com/img/card-400/56d5232da05af65b5dced483/public-bank-world-mastercard-credit-card.jpg,public_bank,public_bank_world_mastercard_credit_card,mastercard,8333.33,Anybody,3.0,on overseas retail,1
214,https://ringgitplus.com/img/card-400/56d5232da05af65b5dced483/public-bank-world-mastercard-credit-card.jpg,public_bank,public_bank_world_mastercard_credit_card,mastercard,8333.33,Anybody,1.0,on local retail,1
215,https://ringgitplus.com/img/card-400/537eea2c06a589d1189a6e0c/public-bank-visa-signature.jpg,public_bank,public_bank_visa_signature,visa,6666.67,Anybody,1.0,"on all retail spends (excluding dining, groceries, online purchases, casino, cash advance, balance transfer, utar, tarc, government and charity transactions, and payments via pbe online banking & atm)",1
216,https://ringgitplus.com/img/card-400/519489e2193821ed4a00011b/public-bank-platinum-mastercard.jpg,public_bank,public_bank_platinum_mastercard,mastercard,4166.67,Anybody,1.0,on all retail spends,1
217,https://ringgitplus.com/img/card-400/58e1c10e6b5269dd048aeaeb/public-bank-quantum-mastercard.jpg,public_bank,public_bank_quantum_mastercard,mastercard,3000.0,Anybody,1.0,local retail transactions,1
218,https://ringgitplus.com/img/card-400/58e1c10e6b5269dd048aeaeb/public-bank-quantum-mastercard.jpg,public_bank,public_bank_quantum_mastercard,mastercard,3000.0,Anybody,2.0,overseas retail transactions,1
219,https://ringgitplus.com/img/card-400/5d9f04504945eeac7b690d89/rhb-rewards-motion-code-credit-card.jpg,rhb,rhb_rewards_motion_code_credit_card,,2000.0,Anybody,10.0,movie tickets,1
220,https://ringgitplus.com/img/card-400/5d9f04504945eeac7b690d89/rhb-rewards-motion-code-credit-card.jpg,rhb,rhb_rewards_motion_code_credit_card,,2000.0,Anybody,4.0,overseas spend,1
221,https://ringgitplus.com/img/card-400/5d9f04504945eeac7b690d89/rhb-rewards-motion-code-credit-card.jpg,rhb,rhb_rewards_motion_code_credit_card,,2000.0,Anybody,3.0,online & e-wallet transaction,1
222,https://ringgitplus.com/img/card-400/5d9f04504945eeac7b690d89/rhb-rewards-motion-code-credit-card.jpg,rhb,rhb_rewards_motion_code_credit_card,,2000.0,Anybody,2.0,retail shopping,1
223,https://ringgitplus.com/img/card-400/5d9f04504945eeac7b690d89/rhb-rewards-motion-code-credit-card.jpg,rhb,rhb_rewards_motion_code_credit_card,,2000.0,Anybody,1.0,other retail spends,1
224,https://ringgitplus.com/img/card-400/5bd7e773fea5d39b106cd0a7/rhb-rewards-visa-credit-card.jpg,rhb,rhb_rewards_visa_credit_card,visa,2000.0,Anybody,10.0,movie tickets,1
225,https://ringgitplus.com/img/card-400/5bd7e773fea5d39b106cd0a7/rhb-rewards-visa-credit-card.jpg,rhb,rhb_rewards_visa_credit_card,visa,2000.0,Anybody,4.0,overseas spend,1
226,https://ringgitplus.com/img/card-400/5bd7e773fea5d39b106cd0a7/rhb-rewards-visa-credit-card.jpg,rhb,rhb_rewards_visa_credit_card,visa,2000.0,Anybody,3.0,online & e-wallet transaction,1
227,https://ringgitplus.com/img/card-400/5bd7e773fea5d39b106cd0a7/rhb-rewards-visa-credit-card.jpg,rhb,rhb_rewards_visa_credit_card,visa,2000.0,Anybody,2.0,retail shopping,1
228,https://ringgitplus.com/img/card-400/5bd7e773fea5d39b106cd0a7/rhb-rewards-visa-credit-card.jpg,rhb,rhb_rewards_visa_credit_card,visa,2000.0,Anybody,1.0,other retail spends,1
229,https://ringgitplus.com/img/card-400/5bd82a4bfea5d39b106cd0b1/rhb-rewards-mastercard-credit-card.jpg,rhb,rhb_rewards_mastercard_credit_card,mastercard,2000.0,Anybody,10.0,movie tickets,1
230,https://ringgitplus.com/img/card-400/5bd82a4bfea5d39b106cd0b1/rhb-rewards-mastercard-credit-card.jpg,rhb,rhb_rewards_mastercard_credit_card,mastercard,2000.0,Anybody,4.0,overseas spend,1
231,https://ringgitplus.com/img/card-400/5bd82a4bfea5d39b106cd0b1/rhb-rewards-mastercard-credit-card.jpg,rhb,rhb_rewards_mastercard_credit_card,mastercard,2000.0,Anybody,3.0,online & e-wallet transaction,1
232,https://ringgitplus.com/img/card-400/5bd82a4bfea5d39b106cd0b1/rhb-rewards-mastercard-credit-card.jpg,rhb,rhb_rewards_mastercard_credit_card,mastercard,2000.0,Anybody,2.0,retail shopping,1
233,https://ringgitplus.com/img/card-400/5bd82a4bfea5d39b106cd0b1/rhb-rewards-mastercard-credit-card.jpg,rhb,rhb_rewards_mastercard_credit_card,mastercard,2000.0,Anybody,1.0,other retail spends,1
234,https://ringgitplus.com/img/card-400/53a16876bf33a92c17deb1f3/myeg-rhb-credit-card.jpg,rhb,myeg_rhb_credit_card,,2000.0,Anybody,5.0,on myeg services,1
235,https://ringgitplus.com/img/card-400/53a16876bf33a92c17deb1f3/myeg-rhb-credit-card.jpg,rhb,myeg_rhb_credit_card,,2000.0,Anybody,1.0,on online and retail transactions,1
236,https://ringgitplus.com/img/card-400/519489e2193821ed4a00012c/rhb-visa-infinite.jpg,rhb,rhb_visa_infinite,visa,12500.0,Anybody,5.0,on all overseas retail spends,1
237,https://ringgitplus.com/img/card-400/519489e2193821ed4a00012c/rhb-visa-infinite.jpg,rhb,rhb_visa_infinite,visa,12500.0,Anybody,1.0,on all local retail spends,1
238,https://ringgitplus.com/img/card-400/5bd8358efea5d39b106cd0b5/rhb-islamic-rewards-credit-card-i.jpg,rhb,rhb_islamic_rewards_credit_card_i,,2000.0,Anybody,10.0,movie tickets,1
239,https://ringgitplus.com/img/card-400/5bd8358efea5d39b106cd0b5/rhb-islamic-rewards-credit-card-i.jpg,rhb,rhb_islamic_rewards_credit_card_i,,2000.0,Anybody,4.0,overseas spend,1
240,https://ringgitplus.com/img/card-400/5bd8358efea5d39b106cd0b5/rhb-islamic-rewards-credit-card-i.jpg,rhb,rhb_islamic_rewards_credit_card_i,,2000.0,Anybody,3.0,online & e-wallet transaction,1
241,https://ringgitplus.com/img/card-400/5bd8358efea5d39b106cd0b5/rhb-islamic-rewards-credit-card-i.jpg,rhb,rhb_islamic_rewards_credit_card_i,,2000.0,Anybody,2.0,retail shopping,1
242,https://ringgitplus.com/img/card-400/5bd8358efea5d39b106cd0b5/rhb-islamic-rewards-credit-card-i.jpg,rhb,rhb_islamic_rewards_credit_card_i,,2000.0,Anybody,1.0,other retail spends,1
243,https://ringgitplus.com/img/card-400/5d9f218b4945eeac7b690d9c/rhb-islamic-rewards-motion-code-credit-card-i.jpg,rhb,rhb_islamic_rewards_motion_code_credit_card_i,,2000.0,Anybody,10.0,movie tickets,1
244,https://ringgitplus.com/img/card-400/5d9f218b4945eeac7b690d9c/rhb-islamic-rewards-motion-code-credit-card-i.jpg,rhb,rhb_islamic_rewards_motion_code_credit_card_i,,2000.0,Anybody,4.0,overseas spend,1
245,https://ringgitplus.com/img/card-400/5d9f218b4945eeac7b690d9c/rhb-islamic-rewards-motion-code-credit-card-i.jpg,rhb,rhb_islamic_rewards_motion_code_credit_card_i,,2000.0,Anybody,3.0,online & e-wallet transaction,1
246,https://ringgitplus.com/img/card-400/5d9f218b4945eeac7b690d9c/rhb-islamic-rewards-motion-code-credit-card-i.jpg,rhb,rhb_islamic_rewards_motion_code_credit_card_i,,2000.0,Anybody,2.0,retail shopping,1
247,https://ringgitplus.com/img/card-400/5d9f218b4945eeac7b690d9c/rhb-islamic-rewards-motion-code-credit-card-i.jpg,rhb,rhb_islamic_rewards_motion_code_credit_card_i,,2000.0,Anybody,1.0,other retail spends,1
248,https://ringgitplus.com/img/card-400/519489e2193821ed4a000145/standard-chartered-visa-platinum.jpg,standard_chartered,standard_chartered_visa_platinum,visa,3000.0,Anybody,5.0,overseas retail transactions,1
249,https://ringgitplus.com/img/card-400/519489e2193821ed4a000145/standard-chartered-visa-platinum.jpg,standard_chartered,standard_chartered_visa_platinum,visa,3000.0,Anybody,1.0,"others (such as groceries, petrol, pharmacy)",1
250,https://ringgitplus.com/img/card-400/519489e2193821ed4a000147/standard-chartered-worldmiles-world-mastercard.jpg,standard_chartered,standard_chartered_worldmiles_world_mastercard,mastercard,7500.0,Anybody,1.0,on local expenses,3
251,https://ringgitplus.com/img/card-400/519489e2193821ed4a000147/standard-chartered-worldmiles-world-mastercard.jpg,standard_chartered,standard_chartered_worldmiles_world_mastercard,mastercard,7500.0,Anybody,4.5,on overseas expenses,3
252,https://ringgitplus.com/img/card-400/5afe8d28138a1002029084de/standard-chartered-platinum-mastercard-basic.jpg,standard_chartered,standard_chartered_platinum_mastercard_basic,mastercard,2000.0,Anybody,1.0,all transactions,1
253,https://ringgitplus.com/img/card-400/55e038d376092cc9694d446f/uob-prvi-miles-card.jpg,uob,uob_prvi_miles_card,,5000.0,Anybody,10.0,on online reservations with booking.com,1
254,https://ringgitplus.com/img/card-400/55e038d376092cc9694d446f/uob-prvi-miles-card.jpg,uob,uob_prvi_miles_card,,5000.0,Anybody,5.0,"overseas, airlines, hotels, travel agencies",1
255,https://ringgitplus.com/img/card-400/55e038d376092cc9694d446f/uob-prvi-miles-card.jpg,uob,uob_prvi_miles_card,,5000.0,Anybody,1.0,on local retail spends,1
256,https://ringgitplus.com/img/card-400/55532e4dd75c88f321f53b7b/uob-preferred-platinum-mastercard.jpg,uob,uob_preferred_platinum_mastercard,mastercard,3333.33,Anybody,3.0,on recurring payments,1
257,https://ringgitplus.com/img/card-400/55532e4dd75c88f321f53b7b/uob-preferred-platinum-mastercard.jpg,uob,uob_preferred_platinum_mastercard,mastercard,3333.33,Anybody,1.0,on any spends,1
258,https://ringgitplus.com/img/card-400/519489e2193821ed4a000153/uob-visa-infinite.jpg,uob,uob_visa_infinite,visa,10000.0,Anybody,8.0,"on overseas purchases paid in singapore dollar, thai baht, and japanese yen",1
259,https://ringgitplus.com/img/card-400/519489e2193821ed4a000153/uob-visa-infinite.jpg,uob,uob_visa_infinite,visa,10000.0,Anybody,5.0,on dining,1
260,https://ringgitplus.com/img/card-400/519489e2193821ed4a000153/uob-visa-infinite.jpg,uob,uob_visa_infinite,visa,10000.0,Anybody,1.0,"all other local retail spends (excluding cash advance, ipp, petrol, payment to government bodies and charity organizations)",1
